CustomerFirstName	CustomerLastName	StreetAddress	PurchaseID	PurchaseDate	PurchaseAmount
Trev	Stanyer	8 Fairfield Crossing	7	10-10-2020	23244
Trev	Stanyer	8 Fairfield Crossing	24	01-07-2020	27460
Trev	Stanyer	8 Fairfield Crossing	48	9/14/2020	21927
Trev	Stanyer	8 Fairfield Crossing	96	12/29/2019	23763
Trev	Stanyer	8 Fairfield Crossing	106	01-07-2020	26462
Trev	Stanyer	8 Fairfield Crossing	129	5/29/2020	23494
Trev	Stanyer	8 Fairfield Crossing	155	06-08-2020	29494
Trev	Stanyer	8 Fairfield Crossing	209	2/15/2020	22175
Trev	Stanyer	8 Fairfield Crossing	227	06-03-2020	21882
Trev	Stanyer	8 Fairfield Crossing	243	4/30/2020	26512
Trev	Stanyer	8 Fairfield Crossing	275	3/16/2020	23585
Trev	Stanyer	8 Fairfield Crossing	295	06-11-2020	21012
Trev	Stanyer	8 Fairfield Crossing	298	4/19/2020	20788
Trev	Stanyer	8 Fairfield Crossing	314	11/26/2019	26044
Trev	Stanyer	8 Fairfield Crossing	315	7/19/2020	27686
Trev	Stanyer	8 Fairfield Crossing	326	01-12-2020	27571
Trev	Stanyer	8 Fairfield Crossing	372	10-06-2020	23180
Trev	Stanyer	8 Fairfield Crossing	388	3/16/2020	23666
Trev	Stanyer	8 Fairfield Crossing	399	12/15/2019	27573
Trev	Stanyer	8 Fairfield Crossing	450	04-11-2020	20495
Trev	Stanyer	8 Fairfield Crossing	461	12-01-2019	23203
Trev	Stanyer	8 Fairfield Crossing	550	02-11-2020	22575
Trev	Stanyer	8 Fairfield Crossing	558	08-06-2020	22777
Trev	Stanyer	8 Fairfield Crossing	616	7/25/2020	28625
Trev	Stanyer	8 Fairfield Crossing	619	11-01-2020	21506
Trev	Stanyer	8 Fairfield Crossing	633	4/22/2020	25649
Trev	Stanyer	8 Fairfield Crossing	646	6/29/2020	23786
Trev	Stanyer	8 Fairfield Crossing	663	01-05-2020	29676
Trev	Stanyer	8 Fairfield Crossing	666	07-08-2020	22441
Trev	Stanyer	8 Fairfield Crossing	689	11-05-2020	23239
Trev	Stanyer	8 Fairfield Crossing	731	10-06-2020	23877
Trev	Stanyer	8 Fairfield Crossing	753	6/20/2020	20742
Trev	Stanyer	8 Fairfield Crossing	800	5/16/2020	29430
Trev	Stanyer	8 Fairfield Crossing	919	4/27/2020	26537
Trev	Stanyer	8 Fairfield Crossing	955	5/17/2020	25791
Trev	Stanyer	8 Fairfield Crossing	979	04-11-2020	23193
Merrick	Wymer	053 Pankratz Trail	5	01-01-2020	20814
Merrick	Wymer	053 Pankratz Trail	28	9/17/2020	26034
Merrick	Wymer	053 Pankratz Trail	53	09-06-2020	24200
Merrick	Wymer	053 Pankratz Trail	54	2/22/2020	29951
Merrick	Wymer	053 Pankratz Trail	81	10/20/2020	20086
Merrick	Wymer	053 Pankratz Trail	136	4/16/2020	20230
Merrick	Wymer	053 Pankratz Trail	166	2/26/2020	23114
Merrick	Wymer	053 Pankratz Trail	172	11-04-2020	24916
Merrick	Wymer	053 Pankratz Trail	206	10-07-2020	23434
Merrick	Wymer	053 Pankratz Trail	213	01-11-2020	25237
Merrick	Wymer	053 Pankratz Trail	214	06-10-2020	20900
Merrick	Wymer	053 Pankratz Trail	247	8/21/2020	25784
Merrick	Wymer	053 Pankratz Trail	249	01-10-2020	24102
Merrick	Wymer	053 Pankratz Trail	251	4/27/2020	21484
Merrick	Wymer	053 Pankratz Trail	265	06-07-2020	27114
Merrick	Wymer	053 Pankratz Trail	306	5/30/2020	27356
Merrick	Wymer	053 Pankratz Trail	327	11-03-2020	28720
Merrick	Wymer	053 Pankratz Trail	363	04-11-2020	27799
Merrick	Wymer	053 Pankratz Trail	415	8/21/2020	29910
Merrick	Wymer	053 Pankratz Trail	433	3/14/2020	29773
Merrick	Wymer	053 Pankratz Trail	438	11/18/2019	21904
Merrick	Wymer	053 Pankratz Trail	521	7/19/2020	26832
Merrick	Wymer	053 Pankratz Trail	569	6/19/2020	27582
Merrick	Wymer	053 Pankratz Trail	597	3/21/2020	23998
Merrick	Wymer	053 Pankratz Trail	694	7/16/2020	21063
Merrick	Wymer	053 Pankratz Trail	722	5/20/2020	26585
Merrick	Wymer	053 Pankratz Trail	728	1/21/2020	28162
Merrick	Wymer	053 Pankratz Trail	734	07-09-2020	28522
Merrick	Wymer	053 Pankratz Trail	745	7/19/2020	21919
Merrick	Wymer	053 Pankratz Trail	746	12/15/2019	20316
Merrick	Wymer	053 Pankratz Trail	747	2/18/2020	29099
Merrick	Wymer	053 Pankratz Trail	779	5/31/2020	23525
Merrick	Wymer	053 Pankratz Trail	802	8/24/2020	20529
Merrick	Wymer	053 Pankratz Trail	834	5/15/2020	22891
Merrick	Wymer	053 Pankratz Trail	846	09-03-2020	22760
Merrick	Wymer	053 Pankratz Trail	866	12/25/2019	23444
Merrick	Wymer	053 Pankratz Trail	872	07-12-2020	23139
Merrick	Wymer	053 Pankratz Trail	950	7/16/2020	27112
Merrick	Wymer	053 Pankratz Trail	983	11-05-2020	29846
