CustomerFirstName|CustomerLastName|StreetAddress|PurchaseID|PurchaseDate|PurchaseAmount
Thedric|Firbank|755 Ramsey Terrace|8|7/21/2020|28114
Thedric|Firbank|755 Ramsey Terrace|16|3/24/2020|29687
Thedric|Firbank|755 Ramsey Terrace|51|05-09-2020|25809
Thedric|Firbank|755 Ramsey Terrace|69|12-01-2019|21349
Thedric|Firbank|755 Ramsey Terrace|94|01-07-2020|29642
Thedric|Firbank|755 Ramsey Terrace|109|1/15/2020|22148
Thedric|Firbank|755 Ramsey Terrace|148|5/18/2020|22822
Thedric|Firbank|755 Ramsey Terrace|215|04-01-2020|27630
Thedric|Firbank|755 Ramsey Terrace|268|6/21/2020|22058
Thedric|Firbank|755 Ramsey Terrace|276|12/15/2019|25087
Thedric|Firbank|755 Ramsey Terrace|286|11-10-2020|22898
Thedric|Firbank|755 Ramsey Terrace|312|05-11-2020|23284
Thedric|Firbank|755 Ramsey Terrace|378|8/25/2020|29152
Thedric|Firbank|755 Ramsey Terrace|406|02-05-2020|20706
Thedric|Firbank|755 Ramsey Terrace|411|7/31/2020|24184
Thedric|Firbank|755 Ramsey Terrace|419|07-09-2020|28600
Thedric|Firbank|755 Ramsey Terrace|469|4/15/2020|27924
Thedric|Firbank|755 Ramsey Terrace|476|12/26/2019|20087
Thedric|Firbank|755 Ramsey Terrace|504|6/19/2020|24179
Thedric|Firbank|755 Ramsey Terrace|514|12-08-2019|24319
Thedric|Firbank|755 Ramsey Terrace|528|4/15/2020|27516
Thedric|Firbank|755 Ramsey Terrace|557|7/19/2020|23076
Thedric|Firbank|755 Ramsey Terrace|589|1/29/2020|29861
Thedric|Firbank|755 Ramsey Terrace|594|09-11-2020|24412
Thedric|Firbank|755 Ramsey Terrace|601|6/19/2020|20137
Thedric|Firbank|755 Ramsey Terrace|655|12/18/2019|21458
Thedric|Firbank|755 Ramsey Terrace|680|12-10-2019|20506
Thedric|Firbank|755 Ramsey Terrace|723|6/18/2020|24538
Thedric|Firbank|755 Ramsey Terrace|726|3/23/2020|26877
Thedric|Firbank|755 Ramsey Terrace|749|07-11-2020|29930
Thedric|Firbank|755 Ramsey Terrace|795|6/16/2020|26382
Thedric|Firbank|755 Ramsey Terrace|832|3/19/2020|22794
Thedric|Firbank|755 Ramsey Terrace|849|8/14/2020|27691
Thedric|Firbank|755 Ramsey Terrace|850|6/23/2020|27962
Thedric|Firbank|755 Ramsey Terrace|877|4/21/2020|26065
Thedric|Firbank|755 Ramsey Terrace|915|02-01-2020|21134
Thedric|Firbank|755 Ramsey Terrace|956|5/27/2020|26044
Thedric|Firbank|755 Ramsey Terrace|964|01-09-2020|22428
Thedric|Firbank|755 Ramsey Terrace|1000|3/18/2020|26596
