CustomerFirstName|CustomerLastName|StreetAddress|PurchaseID|PurchaseDate|PurchaseAmount
Marius|Warbys|59 Redwing Avenue|4|10/15/2020|24043
Marius|Warbys|59 Redwing Avenue|18|02-01-2020|25303
Marius|Warbys|59 Redwing Avenue|65|06-06-2020|29876
Marius|Warbys|59 Redwing Avenue|82|08-04-2020|23108
Marius|Warbys|59 Redwing Avenue|138|11-10-2020|25238
Marius|Warbys|59 Redwing Avenue|184|3/17/2020|29427
Marius|Warbys|59 Redwing Avenue|261|02-09-2020|28221
Marius|Warbys|59 Redwing Avenue|361|02-07-2020|24427
Marius|Warbys|59 Redwing Avenue|381|12/20/2019|23706
Marius|Warbys|59 Redwing Avenue|457|11/15/2020|22106
Marius|Warbys|59 Redwing Avenue|484|7/15/2020|28901
Marius|Warbys|59 Redwing Avenue|497|10/18/2020|22491
Marius|Warbys|59 Redwing Avenue|553|08-05-2020|22465
Marius|Warbys|59 Redwing Avenue|555|9/28/2020|22656
Marius|Warbys|59 Redwing Avenue|579|10-08-2020|27329
Marius|Warbys|59 Redwing Avenue|583|09-05-2020|22516
Marius|Warbys|59 Redwing Avenue|623|6/29/2020|26529
Marius|Warbys|59 Redwing Avenue|639|12/14/2019|27744
Marius|Warbys|59 Redwing Avenue|727|03-05-2020|23433
Marius|Warbys|59 Redwing Avenue|780|10-11-2020|27877
Marius|Warbys|59 Redwing Avenue|801|1/31/2020|23214
Marius|Warbys|59 Redwing Avenue|827|12/19/2019|22191
Marius|Warbys|59 Redwing Avenue|858|4/27/2020|20295
Marius|Warbys|59 Redwing Avenue|945|6/25/2020|21721
